id_vaga,job_role,inf_titulo_vaga,inf_cliente,inf_vaga_sap,perfil_nivel_academico,perfil_nivel profissional,perfil_nivel_ingles,perfil_nivel_espanhol,perfil_competencia_tecnicas_e_comportamentais,perfil_principais_atividades,Resumo_ia,resumo
6462,Consultor SAP,SAP ABAP - 12042081,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,Outros detalhes do trabalho: 1 - Build Management (P3 - Advanced) | 2 - Design & Build Enablement (P3 - Advanced),"Descrição/Comentário: Configuration & Release Management
 O profissional trabalhará com o ciclo comercial para empresas de Utilities (Energia Elétrica, Agua/Saneamento e Gas), atuando em processos que envolvem atendimento ao cliente, meter to cash, arrecadação e cobrança, serviços de campo, prevenção a perdas, entre outros. Será responsável por traduzir requerimentos de negócio em soluções técnicas em sistemas SAP IS-U CCS e outros legados que integram todo o ecossistema, passando pelas fases de discussão de requerimentos, desenho detalho, desenvolvimento/configuração da solução, testes e implantação em produção.",,
6461,Consultor SAP,Consultor Funcional SAP FI – Sênior,Callahan-Hall,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,"Habilidade nas:
 *configurações do módulo FI AP,
 *elaborar EF para tratamentos de títulos no programa de remessa e retorno / revisar relatório de bancos (mapear/ajustar quebras e layout) / configurar criptação dos arquivos textos de remessa do SAP para bancos / configurar CNABs / Ajuste nas customizações de cálculo de comissões / desenhar, configurar,
 *desenvolver e implementar processo de registro e controle (configurar/contabilizar verbas de promocionais)","Consultor FI (Finanças) com experiência no submódulo AP.
 
 Experiência mínima de 05 anos como Senior.
 
 Experiência em projetos de implementação/melhorias SAP, principalmente com comunicação bancária (CNABs remessa/retorno) e rotinas de pagamento SAP.
 
 Ter experiência nas metodologias SAP (ASAP e Activate), familiaridade com especificações técnicas, comprometimento, responsabilidade e auto gestão.
 
 Desejável: Ter atuado em projetos ágeis (entregas por sprints).
 
 Projeto remoto.
 
 Alocação: Setembro 21 a Dezembro 21 (possibilidade de prorrogação)",,
6459,Consultor SAP,Consultor -SAP VISTEX ( Senior) _ 2932,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Necessário espanhol intermediário ou acima com boa escrita e conversação.
 Inglês desejável e um diferencial para o candidato.","Consultor -SAP VISTEX
 
 Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em VISTEX.
 
 Desejável experiência em atividades com países da América do Sul.
 
 Alocação: período indeterminado
 
 Atuação remota",,
6455,Consultor SAP,Consultor SAP Transportation Management System (TMS) -Senior _ 2929,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Inglês Avançado
 Espanhol Avançado","Consultor SAP Transportation Management System (TMS)
 
 Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em SAP BODS.
 
 Desejável experiência em atividades com países da América do Sul.
 
 Alocação: período indeterminado
 
 Atuação remota",,
6453,Consultor SAP,Consultor SAP PLM- Senior _ 2928|,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Inglês Avançado
 Espanhol Avançado","Consultor SAP PLM
 
 Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em SAP PLM.
 
 Desejável experiência em atividades com países da América do Sul.
 
 Alocação: período indeterminado
 
 Atuação remota",,
6451,Consultor SAP,Consultor- SAP Master Data Governance ( MDG)- Senior _ 2918,Johnson-Aguirre,Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Necessário espanhol intermediário ou acima com boa escrita e conversação.
 
 Inglês desejável e um diferencial para o candidato.","Consultor- SAP Master Data Governance ( MDG)
 
 Consultor com 3 a 5 anos de experiência em projetos e suporte a aplicações em SAP MDG.
 
 Desejável experiência em atividades com países da América do Sul.
 
 Alocação: período indeterminado
 
 Atuação remota",,
6447,Consultor SAP,SAP ABAP Pl/Sr - AMS -..20212306791,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"Resolução de incidentes, problemas e melhorias. Ira atender clientes globais também.","ABAP - pl/sr - AMS..
 
 Atuar com o atendimento de suporte e sustentação (AMS).",,
6445,Consultor SAP,Consultor SAP FI - SR - RE-402305,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,"• Mandatórios
 
 SAP FI com conhecimento do Contabilidade (GL) e Contas a Pagar (AP)
 
 Desejável:
 Experiência com desenvolvimentos com WF (parte funcional).","• Mandatórios
 
 SAP FI com conhecimento do Contabilidade (GL) e Contas a Pagar (AP)
 
 Desejável:
 Experiência com desenvolvimentos com WF (parte funcional).",,
6435,Consultor SAP,SAP BW / Data&AI - 12183527,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"SAP BW - Tarefa/Responsabilidades:
 
 Provisão de aplicação analítica estável, eficiente e de primeira classe (mais de 100 relatórios) nas áreas de negócios de operações
 
 Fornecimento de dados através de várias interfaces de entrada e saída, propriedade de API
 
 Consulte o negócio e colabore com diversos stakeholders para analisar, definir e priorizar os requisitos do negócio e traduzi-los na melhor solução técnica
 
 Priorização e planejamento de recursos e solicitações de mudança para um grupo de desenvolvedores, juntamente com as respectivas pessoas responsáveis no negócio, levando em conta o esforço, complexidade, dependências e benefícios
 
 Suporte funcional e técnico dos desenvolvedores em sua equipe durante a análise, desenvolvimento, implementação e suporte de soluções
 
 Desenvolvimentos e implementações de mudanças nos modelos BW existentes e novos (7.4 / BW no HANA)
 
 Controle da implementação de extensões e alterações nas soluções BW existentes (7.4 / BW no HANA)
 
 Controle de suporte e principal","SAP BW - Task/Responsibilities:
 
 Provision of a stable, efficient and first class analytical application (100+ reports) in the business areas of operations
 
 Provision of data via various interfaces inbound and outbound, API ownership
 
 Consult the business and collaborate with various stakeholders to analyze, define and prioritize business requirements and translate them into the best technical solution
 
 Prioritization and planning of resources and change requests for a group of developers, together with the respective responsible persons in the business, taking into account the effort, complexity, dependencies and benefits
 
 Functional and technical support of the developers in your team during requirement analysis, development, implementation and support of solutions
 
 Developments and implementations of changes on existing and new BW models (7.4 / BW on HANA)
 
 Control of the implementation of extensions and changes to existing BW solutions (7.4 / BW on HANA)
 
 Control of support and main
 
 Outros detalhes do trabalho: 1 - Business Model Strategy (P1 - Beginner) | 2 - Business Process Analysis Tools (P1 - Beginner) | 3 - Business Process Design (P1 - Beginner) | 4 - Requirements Analysis (P1 - Beginner)",,
6434,Consultor SAP,Digital / Interactive / SAP Commerce (Hybris) - 12183098,Nelson-Page,Não,Ensino Superior Completo,Analista,Intermediário,Básico,"Experiência em plataforma SAP Commerce (Hybris)
 Experiência na linguagem de programação Java
 Conhecimento em framework Spring MVC, JUnit
 Front-End: Html, Javascript, CSS, JQuery,Bootstrap
 Contato com banco de dados (MSSQL, Oracle, Postgre)
 Experiência com APIs
 Vivência em ambiente de metodologia ágil
 Atuar com ferramentas de gestão de projetos (Jira, Trello, etc)
 Proeficiencia em Ingles: Intermediário
 
 Primary Skill: Build Management
 
 Outros detalhes do trabalho: 1 - Spring Application Framework (P3 - Advanced) | 2 - Configuration & Release Management (P2 - Intermediate) | 3 - Design & Build Enablement (P2 - Intermediate) | 4 - JUnit Testing Framework (P2 - Intermediate)","Responsável por criar funcionalidades alinhadas com o backlog da sprint:
 Participar no Refinement e reunião de planejamento do Sprint, estimando as tarefas a serem entregues.
 Realizar a micro gestão das tarefas de sua responsabilidade, informando o time sobre os respectivos status.
 Baseado no desenho técnico, implementar e realizar os testes unitários das funcionalidades.
 Realizar o peer review sobre o código fonte produzido.
 Verificar a aderência do código fonte às métricas de qualidade pré-estabelecidas.
 Realizar o versionamento do código fonte junto ao sistema de controle de versão.",,
6425,Consultor SAP,Consultor SAP CRM Dev - SR - RE-401036,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Mandatórios
 
 5+ years of experience system development of complex applications across multiple business functions using a variety of technologies, with a focus on application development and maintenance.
 3+ years of experience implementing, coding and configuring large scale, complex applications (specifically SAP CRM).
 2+ years of experience with CRM Contract applications.
 Strong knowledge and practical application of the software development life cycle (SDLC), with industry standard best practice methodologies.
 Experience with customizing existing code to accommodate specific business requirements.
 Broad understanding of enterprise level systems, preferably SAP (including HANA).
 Detailed knowledge of ABAP Coding Language across multiple SAP modules with a focus on CRM Contract Management.
 Expert experience developing with SAP CRM WebUI and Data Model;
 Fiori development experience a must;
 Workflow development experience a plus; Hana Modelling experience a plus
 
 Inglês Fluente (favor testarem antes , pois as entrevistas serão realizadas em Inglês)",Consultor SAP CRM Dev – SR,,
6424,Consultor SAP,Consultor SAP ABAP Dev - SR - RE-401037,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Fluente,Nenhum,"• Mandatórios
 
 At least 2 years of experience in SAP ABAP programming, Object oriented programming.
 Must be experienced in developing Object oriented and classical programs in ABAP including Reports, Smartforms/SAP Scripts, Webdynpro and IDOC Processing;
 Must have good experience in ODATA
 Modifying and troubleshooting interfaces using ALE/IDOC, Flat File, RFC, BAPI etc.
 SAP Enhancement technologies including Classical enhancements, BADI, BTE and new Enhancement framework;
 Enhancement pack/Upgrade implementation, SPAU and SPDD resolution;
 Good understanding and experience in software development life cycle methodology
 Knowledge on ECC integration with other SAP systems like Retail, APO, BW, TMS, CRM and SNC systems.
 Experience with project management is desired and expected to possess planning and coordination skills.
 Exposure to SAP new generation technologies like Fiori, OData, programming in HANA environment is desirable
 Working experience of WD application integration with Portal
 
 Inglês Fluente (favor testarem antes , pois as entrevistas serão realizadas em Inglês)",Consultor SAP ABAP Dev – SR,,
4998,,,,,,,,,,,SIM,"A vaga 5025 busca um profissional Sênior para atuar como Engenheiro/Analista de Dados e Analista de Sistemas Sr. É exigido Ensino Superior Completo em informática e Inglês avançado. Os requisitos essenciais incluem vasta experiência e conhecimento em banco de dados SQL Server, domínio de SQL e capacidade de desenvolver e compreender queries. Conhecimentos em .NET (VB.Net e/ou C#), especificação de casos de uso, análise e modelagem de dados, e noções de Espanhol são considerados diferenciais."
5025,,,,,,,,,,,SIM,"A vaga 5025 busca um profissional Sênior para atuar como Engenheiro/Analista de Dados e Analista de Sistemas Sr. É exigido Ensino Superior Completo em informática e Inglês avançado. Os requisitos essenciais incluem vasta experiência e conhecimento em banco de dados SQL Server, domínio de SQL e capacidade de desenvolver e compreender queries. Conhecimentos em .NET (VB.Net e/ou C#), especificação de casos de uso, análise e modelagem de dados, e noções de Espanhol são considerados diferenciais."
5078,,,,,,,,,,,SIM,"A vaga (ID 5078) para Engenheiro/Analista de Dados busca um Analista Sênior de Master Data Management (MDM). O profissional será responsável por gerenciar e liderar o processo completo de cadastro de dados mestres de clientes, fornecedores, matéria-prima e produtos no sistema SAP do cliente. É essencial possuir ensino superior em Tecnologia da Informação, proficiência em MDM e experiência com SAP. Conhecimentos técnicos incluem SQL, bancos de dados (SQL Server, Oracle, MySQL), Excel avançado (Pivot, VBA), Power BI e Access. A função demanda experiência na implementação e acompanhamento de KPIs, além de perfil de liderança. Conhecimento em DBA e SAP AFS/BPC são desejáveis. A posição oferece trabalho remoto e possibilidade de absorção."
5079,,,,,,,,,,,SIM,"A vaga para Engenheiro/Analista de Dados (nível Analista) na área de Master Data Management (MDM) foca na gestão do processo de cadastro de clientes, fornecedores, matéria-prima e produtos em sistema SAP. O profissional será responsável pela execução das atividades de cadastro e pelo acompanhamento de indicadores de performance e negócios. É desejável vivência em MDM e DBA. A formação requerida é Ensino Superior em Tecnologia da Informação. Conhecimentos técnicos incluem SAP (básico), Excel (avançado), Power BI (intermediário), SQL (básico) e VBA (básico). Inglês e Espanhol básicos são necessários."
5106,,,,,,,,,,,SIM,"A vaga de Analista de MDM (Master Data Management) busca um profissional com Ensino Superior em Tecnologia da Informação para gerenciar os processos de cadastro de clientes, fornecedores, matéria-prima e produtos no sistema SAP. O candidato será responsável por executar todas as atividades de cadastro e monitorar KPIs de performance e negócios. É essencial ter proficiência em MDM, SAP, SQL, MS Excel (avançado), Power BI, Power Pivot, Access e bancos de dados (SQL Server, Oracle, MySQL). Experiência em DBA e SAP AFS é um diferencial. Requer-se inglês avançado e espanhol básico."
5107,,,,,,,,,,,SIM,"A vaga para Engenheiro/Analista de Dados (Analista Sênior de MDM) busca um profissional com Ensino Superior completo em TI (Ciência da Computação, Análise de Sistemas, Engenharia de Software ou TI). O foco é atuar no gerenciamento completo do processo de cadastro de Clientes, Fornecedores, Matéria Prima e Produtos no sistema SAP do cliente. É essencial ter proficiência em Master Data Management (MDM), domínio de MS Excel e conhecimento básico de SAP. Espera-se um perfil técnico e de liderança de pequenas equipes, com vivência na criação e acompanhamento de KPIs. Conhecimentos em SQL, Power BI, bancos de dados (SQL Server, Oracle, MySQL) e SAP AFS são diferenciais. Inglês intermediário (escrita e leitura) é um requisito."
